"ID","Minutes","Total Rebounds","Assists","Steals","Blocks","Points","Player ID","First Name","Last Name","Position","Height","Weight","Draft Year","Draft Round","Draft Number","Team ID","Team Conference","Team Division","Team City","Team Name","Team Full Name","Team Abbreviation","Game ID","Game Date","Game Season","Game Status","Game Period","Game Time","Game Postseason","Home Team Score","Visitor Team Score","Home Team ID","Visitor Team ID"
"13934286","14","3","1","0","0","4","188","Jeff","Green","F","6-8","235","2007","1","5","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934287","05","0","0","0","0","0","213","Aaron","Holiday","G","6-0","185","2018","1","23","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934288","09","0","2","0","0","3","19465326","Jock","Landale","C","6-11","255","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934289","00","0","0","0","0","0","296","Boban","Marjanovic","C","7-4","290","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934290","06","0","0","0","0","0","56677809","Jermaine","Samuels Jr.","F","6-6","230","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934291","15","2","0","1","1","5","3547301","Jae'Sean","Tate","F","6-4","230","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934292","21","5","2","0","0","8","56677825","Amen","Thompson","G-F","6-7","200","2023","1","4","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934293","10","1","0","0","0","0","56677831","Cam","Whitmore","F","6-7","230","2023","1","20","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934294","05","0","0","0","0","4","47738533","Jeenathan","Williams","G","6-5","205","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934295","00","0","0","0","0","0","38017695","Tari","Eason","F","6-8","215","2022","1","17","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934296","00","0","0","0","0","0","3547281","Nate","Hinton","G-F","6-5","210","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934297","00","0","0","0","0","0","357","Victor","Oladipo","G","6-3","213","2013","1","2","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037598","2023-10-25","2023","Final","4","Final","false","116","86","22","11"
"13934333","27","3","1","1","0","24","69","Bruce","Brown","G","6-4","202","2018","2","42","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934334","19","4","1","1","0","11","3547243","Obi","Toppin","F","6-9","220","2020","1","8","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934335","23","8","1","0","3","11","452","Myles","Turner","C-F","6-11","250","2015","1","11","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934336","26","4","5","2","0","18","38017686","Bennedict","Mathurin","G-F","6-5","210","2022","1","6","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934337","27","3","11","1","2","20","3547245","Tyrese","Haliburton","G","6-5","185","2020","1","12","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934338","25","2","5","1","1","14","210","Buddy","Hield","G","6-4","220","2016","1","6","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934339","11","4","0","0","0","4","17896035","Isaiah","Jackson","F","6-9","205","2021","1","22","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934340","06","1","2","2","0","4","304","T.J.","McConnell","G","6-1","190","2015","0","0","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934341","22","4","10","0","0","12","38017507","Andrew","Nembhard","G-F","6-4","191","2022","2","31","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934342","23","5","1","0","1","7","3547250","Aaron","Nesmith","G-F","6-6","215","2020","1","14","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934343","06","1","1","0","1","5","3547207","Jordan","Nwora","F","6-8","225","2020","2","45","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934344","06","0","0","0","0","0","56677861","Ben","Sheppard","G","6-6","190","2023","1","26","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934345","13","8","0","1","0","13","3547264","Jalen","Smith","F-C","6-9","215","2020","1","10","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934346","00","0","0","0","0","0","439","Daniel","Theis","F","6-8","245","0","0","0","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934347","06","4","0","1","0","0","56677832","Jarace","Walker","F","6-7","235","2023","1","8","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934348","00","0","0","0","0","0","38017701","Kendall","Brown","G","6-7","205","2022","2","48","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934349","00","0","0","0","0","0","56677778","Oscar","Tshiebwe","F-C","6-8","255","0","0","0","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934350","00","0","0","0","0","0","56677794","Isaiah","Wong","G","6-3","185","2023","2","55","12","East","Central","Indiana","Pacers","Indiana Pacers","IND","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934351","25","2","0","0","2","25","265","Kyle","Kuzma","F","6-9","221","2017","1","27","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934352","21","7","5","1","0","9","3547242","Deni","Avdija","F","6-9","210","2020","1","9","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934353","21","5","0","0","2","6","666577","Daniel","Gafford","F","6-10","234","2019","2","38","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934354","26","2","5","1","1","18","666848","Jordan","Poole","G","6-4","194","2019","1","28","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934355","28","3","6","1","1","16","249","Tyus","Jones","G","6-1","196","2015","1","24","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934356","03","0","0","0","0","0","38017704","Patrick","Baldwin Jr.","F","6-9","220","2022","1","28","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934357","04","0","0","0","0","3","18677954","Jared","Butler","G","6-3","193","2021","2","40","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934358","00","0","0","0","0","0","38124126","John","Butler Jr.","F","7-0","190","0","0","0","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934359","23","4","3","0","3","3","56677844","Bilal","Coulibaly","G","6-8","195","2023","1","7","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934360","17","3","0","0","0","16","167","Danilo","Gallinari","F","6-10","236","2008","1","6","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934361","25","5","1","0","0","11","17896045","Corey","Kispert","F","6-6","224","2021","1","15","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934362","08","3","0","0","0","0","337","Mike","Muscala","F-C","6-10","240","2013","2","44","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934363","08","2","1","0","0","4","17896106","Eugene","Omoruyi","F","6-6","235","0","0","0","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934364","06","3","1","0","0","1","38017712","Ryan","Rollins","G","6-3","180","2022","2","44","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934365","25","6","6","3","0","8","487","Delon","Wright","G","6-5","185","2015","1","20","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934366","00","0","0","0","0","0","38017687","Johnny","Davis","G","6-4","195","2022","1","10","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934367","00","0","0","0","0","0","3547302","Anthony","Gill","F","6-8","230","0","0","0","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934368","00","0","0","0","0","0","414","Landry","Shamet","G","6-4","190","2018","1","26","30","East","Southeast","Washington","Wizards","Washington Wizards","WAS","1037596","2023-10-25","2023","Final","4","Final","false","143","120","12","30"
"13934369","33","8","7","1","1","10","204","Gordon","Hayward","F","6-7","225","2010","1","9","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934370","32","5","2","0","0","25","666950","P.J.","Washington","F","6-7","230","2019","1","12","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934371","30","15","1","3","1","13","38017698","Mark","Williams","C","7-0","240","2022","1","15","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934372","34","5","6","0","0","24","403","Terry","Rozier","G","6-1","190","2015","1","16","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934373","31","6","10","1","0","15","3547239","LaMelo","Ball","G","6-7","180","2020","1","3","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934374","00","0","0","0","0","0","56677848","Amari","Bailey","G","6-3","185","2023","2","41","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934375","00","0","0","0","0","0","56677866","Leaky","Black","F","6-6","209","0","0","0","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934376","16","3","4","0","0","4","3547253","Theo","Maledon","G","6-5","175","2020","2","34","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934377","25","3","2","0","0","13","56677823","Brandon","Miller","F","6-7","200","2023","1","2","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934378","18","4","1","0","1","7","3547282","Nick","Richards","C","7-0","245","2020","2","42","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
"13934379","01","0","0","0","0","0","56677846","Nick","Smith Jr.","G","6-2","185","2023","1","27","4","East","Southeast","Charlotte","Hornets","Charlotte Hornets","CHA","1037595","2023-10-25","2023","Final","4","Final","false","116","110","4","1"
